id,c_minimos
17,Unidad I Administracion y Arquitectura de los sistemasgestores de bases de datos Unidad II Bases de datos distribuidas y Paralelas Unidad III Optimizacion Diseño fisico Objetos y estructuras avanzadas Unidad IV Gestion de Bases de datos administracion de bases de datos Unidad I Fundamentos de Hardware Unidad II Fundamento de Software Unidad III El Internet y las Herramientas TIC Unidad IV Introduccion a la seguridad informatica fundamentos de tecnologias de la informacion Inteligencia empresarial y negocios Gestion de la Informacion con Inteligencia de Negocios Procesamiento analitico en linea Almacenamiento de datos Mineria de datos Busqueda empresarial Enfoques contemporaneos de los sistemas de apoyo a la toma de decisiones Tablero de Control de Mando Planeando Solucion de Inteligencia de Negocios Definiendo el Grupo de Trabajo  Almacenamiento de la informacion Diferenciar los conceptos de Data Warehouse y Data Mart’s Aplicar el modelamiento dimensional Arquitecturas de Data WareHouse Emplear los conceptos basicos de calidad de datos Diseñar procesos ETL necesarios para resolver la alimentacion de datos de calidad al Data Warehouse Aplicar y probar procesos ETL necesarios para resolver la fase de construccion de los proyectos de inteligencia de negocios Procesamiento Analitico en Linea (OLAP) Mineria de Datos Toma de requerimientos Gestion del conocimiento inteligencia de negocios programacion introduccion a la programacion conceptos basicos definicion de programacion importancia y aplicaciones en el mundo real historia de la programacion breve repaso por los lenguajes de programacion y su evolucion entornos de desarrollo integrados (ides) instalacion y configuracion de un ide ejemplos pueden incluir visual studio code pycharm entre otros dependiendo del lenguaje de programacion elegido fundamentos de programacion lenguajes de programacion introduccion a un lenguaje de programacion especifico (por ejemplo python java o javascript) razones para su eleccion sintaxis basica estructura de un programa comentarios variables tipos de datos y operadores control de flujo sentencias condicionales (if else) y bucles (for while) funciones y modularizacion definicion y uso de funciones creacion de funciones parametros argumentos y valores de retorno modularizacion del codigo importancia de la modularizacion para la mantenibilidad y reusabilidad del codigo colecciones de datos tipos de colecciones arreglos / listas tuplas conjuntos y diccionarios (el nombre puede variar segun el lenguaje) operaciones con colecciones acceso insercion eliminacion y recorrido de colecciones conceptos basicos de algoritmos algoritmos simples desarrollo y analisis de algoritmos simples como busqueda lineal busqueda binaria y algoritmos de ordenamiento basicos introduccion a la complejidad algoritmica conceptos basicos sobre eficiencia y rendimiento de los algoritmos principios de desarrollo de software debugging tecnicas basicas para la deteccion y correccion de errores control de versiones uso basico de herramientas de control de versiones como git creacion de repositorios commits branches y merges estilos de codificacion y buenas practicas convenciones de nombres estructuracion del codigo y documentacion programacion introduccion a la programacion conceptos basicos definicion de programacion importancia y aplicaciones en el mundo real historia de la programacion breve repaso por los lenguajes de programacion y su evolucion entornos de desarrollo integrados (ides) instalacion y configuracion de un ide ejemplos pueden incluir visual studio code pycharm entre otros dependiendo del lenguaje de programacion elegido fundamentos de programacion lenguajes de programacion introduccion a un lenguaje de programacion especifico (por ejemplo python java o javascript) razones para su eleccion sintaxis basica estructura de un programa comentarios variables tipos de datos y operadores control de flujo sentencias condicionales (if else) y bucles (for while) funciones y modularizacion definicion y uso de funciones creacion de funciones parametros argumentos y valores de retorno modularizacion del codigo importancia de la modularizacion para la mantenibilidad y reusabilidad del codigo colecciones de datos tipos de colecciones arreglos / listas tuplas conjuntos y diccionarios (el nombre puede variar segun el lenguaje) operaciones con colecciones acceso insercion eliminacion y recorrido de colecciones conceptos basicos de algoritmos algoritmos simples desarrollo y analisis de algoritmos simples como busqueda lineal busqueda binaria y algoritmos de ordenamiento basicos introduccion a la complejidad algoritmica conceptos basicos sobre eficiencia y rendimiento de los algoritmos principios de desarrollo de software debugging tecnicas basicas para la deteccion y correccion de errores control de versiones uso basico de herramientas de control de versiones como git creacion de repositorios commits branches y merges estilos de codificacion y buenas practicas convenciones de nombres estructuracion del codigo y documentacion Unidad I Administracion y Arquitectura de los sistemasgestores de bases de datos Unidad II Bases de datos distribuidas y Paralelas Unidad III Optimizacion Diseño fisico Objetos y estructuras avanzadas Unidad IV Gestion de Bases de datos administracion de bases de datos Inteligencia empresarial y negocios Gestion de la Informacion con Inteligencia de Negocios Procesamiento analitico en linea Almacenamiento de datos Mineria de datos Busqueda empresarial Enfoques contemporaneos de los sistemas de apoyo a la toma de decisiones Tablero de Control de Mando Planeando Solucion de Inteligencia de Negocios Definiendo el Grupo de Trabajo  Almacenamiento de la informacion Diferenciar los conceptos de Data Warehouse y Data Mart’s Aplicar el modelamiento dimensional Arquitecturas de Data WareHouse Emplear los conceptos basicos de calidad de datos Diseñar procesos ETL necesarios para resolver la alimentacion de datos de calidad al Data Warehouse Aplicar y probar procesos ETL necesarios para resolver la fase de construccion de los proyectos de inteligencia de negocios Procesamiento Analitico en Linea (OLAP) Mineria de Datos Toma de requerimientos Gestion del conocimiento inteligencia de negocios Unidad I Administracion y Arquitectura de los sistemasgestores de bases de datos Unidad II Bases de datos distribuidas y Paralelas Unidad III Optimizacion Diseño fisico Objetos y estructuras avanzadas Unidad IV Gestion de Bases de datos administracion de bases de datos Inteligencia empresarial y negocios Gestion de la Informacion con Inteligencia de Negocios Procesamiento analitico en linea Almacenamiento de datos Mineria de datos Busqueda empresarial Enfoques contemporaneos de los sistemas de apoyo a la toma de decisiones Tablero de Control de Mando Planeando Solucion de Inteligencia de Negocios Definiendo el Grupo de Trabajo  Almacenamiento de la informacion Diferenciar los conceptos de Data Warehouse y Data Mart’s Aplicar el modelamiento dimensional Arquitecturas de Data WareHouse Emplear los conceptos basicos de calidad de datos Diseñar procesos ETL necesarios para resolver la alimentacion de datos de calidad al Data Warehouse Aplicar y probar procesos ETL necesarios para resolver la fase de construccion de los proyectos de inteligencia de negocios Procesamiento Analitico en Linea (OLAP) Mineria de Datos Toma de requerimientos Gestion del conocimiento inteligencia de negocios El impacto de indices en el rendimiento de consultas La estructura basica de un indice Mantener un bufer de datos en memoria Creando indices con SQL Indexando o Indexando la web Diferentes maneras de invocar las consultas no procedimentales en lenguajes convencionales Introduccion a otros lenguajes importantes de consulta Procedimientos almacenados Transacciones Fallo y recuperacion Control concurente Interaccion de gestion de transacciones con el almacenamiento especialmente en almacenamiento Almacenamiento y estructura de archivos Archivos indexados Archivos Hash Archivos de Firma Árboles B Archivos con indice denso Archivos con registros de tamaño variable Eficiencia y Afinacion de Bases de Datos Documentos publicacion electronica markup y lenguajes markup Tries archivos invertidos Árboles PAT archivos de firma indexacion Analisis Morfologico stemming frases stop lists Distribuciones de frecuencia de terminos incertidumbre fuzificacion ponderacion Espacio vectorial probabilidad logica y modelos avanzados Necesidad de Informacion Relevancia evaluacion efectividad Thesauri ontologias clasificacion y categorizacion metadata Informacionbibliografica bibliometria citaciones Enrutamiento y filtrado Busqueda multimedia Informacion de resumen y visualizacion Busqueda por facetas Librerias digitales Digitalizacion almacenamiento intercambio objetos digitales composicion y paquetes Metadata y catalogacion Nombramiento repositorios archivos Archivamiento y preservacion integrada Espacios Arquitecturas de interoperabilidad Servicios Gestion de derechos de propiedad intelectual la privacidad y la proteccion Administracion de base de datos Construccion del marco teorico y conceptual Analisis y discusion de resultados de investigacion Generacion de conclusiones y recomendaciones Modelos de presentacion de resultados Esquema final de presentacion de resultados desarrollo de la unidad de integracion curricular Inteligencia empresarial y negocios Gestion de la Informacion con Inteligencia de Negocios Procesamiento analitico en linea Almacenamiento de datos Mineria de datos Busqueda empresarial Enfoques contemporaneos de los sistemas de apoyo a la toma de decisiones Tablero de Control de Mando Planeando Solucion de Inteligencia de Negocios Definiendo el Grupo de Trabajo  Almacenamiento de la informacion Diferenciar los conceptos de Data Warehouse y Data Mart’s Aplicar el modelamiento dimensional Arquitecturas de Data WareHouse Emplear los conceptos basicos de calidad de datos Diseñar procesos ETL necesarios para resolver la alimentacion de datos de calidad al Data Warehouse Aplicar y probar procesos ETL necesarios para resolver la fase de construccion de los proyectos de inteligencia de negocios Procesamiento Analitico en Linea (OLAP) Mineria de Datos Toma de requerimientos Gestion del conocimiento inteligencia de negocios Inteligencia empresarial y negocios Gestion de la Informacion con Inteligencia de Negocios Procesamiento analitico en linea Almacenamiento de datos Mineria de datos Busqueda empresarial Enfoques contemporaneos de los sistemas de apoyo a la toma de decisiones Tablero de Control de Mando Planeando Solucion de Inteligencia de Negocios Definiendo el Grupo de Trabajo  Almacenamiento de la informacion Diferenciar los conceptos de Data Warehouse y Data Mart’s Aplicar el modelamiento dimensional Arquitecturas de Data WareHouse Emplear los conceptos basicos de calidad de datos Diseñar procesos ETL necesarios para resolver la alimentacion de datos de calidad al Data Warehouse Aplicar y probar procesos ETL necesarios para resolver la fase de construccion de los proyectos de inteligencia de negocios Procesamiento Analitico en Linea (OLAP) Mineria de Datos Toma de requerimientos Gestion del conocimiento inteligencia de negocios Unidad I Introduccion al analisis de datos Proceso KDD; fuentes de datos adquisicion limpieza imputacion y manejo EDA Unidad II Analisis predictivo regresion lineal logistica y Naive Bayes Unidad III Analisis descriptivo y asociacion Reglas de asociacion algoritmo a-priori Agrupamiento metricas tecnicas jerarquicas Unidad IV Analisis de o Redes sociales y mineria de datos espacial mineria de datos Unidad I Introduccion al analisis de datos Proceso KDD; fuentes de datos adquisicion limpieza imputacion y manejo EDA Unidad II Analisis predictivo regresion lineal logistica y Naive Bayes Unidad III Analisis descriptivo y asociacion Reglas de asociacion algoritmo a-priori Agrupamiento metricas tecnicas jerarquicas Unidad IV Analisis de o Redes sociales y mineria de datos espacial mineria de datos 
